t-SNE1,t-SNE2,Image,ecco_id,estc_id,total_price
1.4176718,-0.57061505,036220180000350,362201800,T133351,18.0
0.72701514,0.08438057,085750090003020,857500900,T210906,30.0
-1.2021133,-0.3887648,171230130101070,1712301301,T77908,90.0
-1.2021133,-0.3887648,171230130101070,1712301301,T77908,90.0
-0.07967055,0.9505195,133230130002160,1332301300,N36448,36.0
-0.12722908,1.5606598,157060010202850,1570600102,T59882,600.0
-1.1056275,-0.66624016,171230130101090,1712301301,T77908,90.0
-1.1056275,-0.66624016,171230130101090,1712301301,T77908,90.0
-0.23722336,1.63801,157060010204160,1570600102,T59882,600.0
-0.005062428,-0.7586893,126280120000230,1262801200,N3839,60.0
-0.005062428,-0.7586893,126280120000230,1262801200,N3839,60.0
-1.0257729,-0.7486213,171230130101130,1712301301,T77908,90.0
-1.0257729,-0.7486213,171230130101130,1712301301,T77908,90.0
0.8122347,-1.483814,123130120000370,1231301200,N9842,12.0
0.8122347,-1.483814,123130120000370,1231301200,N9842,12.0
0.8122347,-1.483814,123130120000370,1231301200,N9842,12.0
0.8122347,-1.483814,123130120000370,1231301200,N9842,12.0
-1.131157,-1.0000784,171230130100390,1712301301,T77908,90.0
-1.131157,-1.0000784,171230130100390,1712301301,T77908,90.0
0.8984604,-1.5681226,009960420000110,99604200,N3021,12.0
1.7457309,-0.8719552,036220180002290,362201800,T133351,18.0
-0.3379647,1.0866909,133230130001970,1332301300,N36448,36.0
-0.5953864,0.9060894,133230130002140,1332301300,N36448,36.0
0.051075954,-0.37594217,126280120000690,1262801200,N3839,60.0
0.051075954,-0.37594217,126280120000690,1262801200,N3839,60.0
0.25559118,1.9653015,155720010401460,1557200104,T192639,756.0
-0.48245543,-0.90134305,126280120000150,1262801200,N3839,60.0
0.84646326,0.1620206,085750090002880,857500900,T210906,30.0
1.6896751,-0.6392751,036220180001750,362201800,T133351,18.0
-0.56848395,-0.47197145,126280120000680,1262801200,N3839,60.0
-0.56848395,-0.47197145,126280120000680,1262801200,N3839,60.0
-0.29237202,1.7480686,155720010100530,1557200101,T192639,756.0
-0.97834015,-0.63287455,171230130100550,1712301301,T77908,90.0
-0.97834015,-0.63287455,171230130100550,1712301301,T77908,90.0
-0.82587326,-1.0456742,171230130101200,1712301301,T77908,90.0
-0.82587326,-1.0456742,171230130101200,1712301301,T77908,90.0
0.23832156,0.10711929,086730020000780,867300200,T66029,54.0
-0.9305549,-0.9875999,171230130100750,1712301301,T77908,90.0
-0.9305549,-0.9875999,171230130100750,1712301301,T77908,90.0
-1.1477817,-1.083015,171230130100290,1712301301,T77908,90.0
-1.4964199,-0.92965084,171230130100210,1712301301,T77908,90.0
-1.4964199,-0.92965084,171230130100210,1712301301,T77908,90.0
0.32003924,1.8911953,059560030000010,595600300,T85761,48.0
1.336787,-0.57974,036220180002060,362201800,T133351,18.0
-0.06043961,-0.5191003,126280120000140,1262801200,N3839,60.0
0.35000825,0.20555401,086730020001030,867300200,T66029,54.0
-0.51832366,0.6394242,133230130001870,1332301300,N36448,36.0
-0.9877157,-0.40570432,171230130100480,1712301301,T77908,90.0
-0.9877157,-0.40570432,171230130100480,1712301301,T77908,90.0
-1.1230928,-0.8013585,171230130100690,1712301301,T77908,90.0
-1.1230928,-0.8013585,171230130100690,1712301301,T77908,90.0
-1.1230928,-0.8013585,171230130100690,1712301301,T77908,90.0
0.7055795,0.18208596,013910020002310,139100200,T18586,180.0
1.6119434,-0.40708473,036220180000610,362201800,T133351,18.0
-0.14332996,-0.2662255,126280120000620,1262801200,N3839,60.0
0.11523611,1.8140917,094090030100030,940900301,T67135,276.0
1.3875043,-0.67233473,036220180000190,362201800,T133351,18.0
1.7378937,-0.6392524,036220180000820,362201800,T133351,18.0
0.97420007,-1.4829882,123130120000380,1231301200,N9842,12.0
0.97420007,-1.4829882,123130120000380,1231301200,N9842,12.0
-0.18465425,1.6554785,157060010202010,1570600102,T59882,600.0
-1.0517814,-0.5940375,171230130100620,1712301301,T77908,90.0
-1.0517814,-0.5940375,171230130100620,1712301301,T77908,90.0
1.3787146,-0.6103039,036220180000370,362201800,T133351,18.0
1.5972483,-0.7277511,036220180001110,362201800,T133351,18.0
0.78743875,-1.4767361,123130120000350,1231301200,N9842,12.0
0.78743875,-1.4767361,123130120000350,1231301200,N9842,12.0
0.78743875,-1.4767361,123130120000350,1231301200,N9842,12.0
0.29613286,1.802861,155720010102940,1557200101,T192639,756.0
-0.83924,-0.32194477,171230130100910,1712301301,T77908,90.0
-0.83924,-0.32194477,171230130100910,1712301301,T77908,90.0
-1.0243281,-0.5676955,171230130101020,1712301301,T77908,90.0
-1.0243281,-0.5676955,171230130101020,1712301301,T77908,90.0
1.422436,-0.905556,036220180000870,362201800,T133351,18.0
-0.35530514,0.7611646,133230130002090,1332301300,N36448,36.0
-0.1500592,-0.7167932,126280120000270,1262801200,N3839,60.0
1.6377769,-0.87347853,036220180000890,362201800,T133351,18.0
0.75815487,0.049971897,060840060003280,608400600,T95727,30.0
-0.28202727,1.839621,086980060001190,869800600,T63212,324.0
1.3987335,-1.1910148,168150010000220,1681500100,T167430,48.0
1.3987335,-1.1910148,168150010000220,1681500100,T167430,48.0
-0.3443211,0.76867706,133230130002480,1332301300,N36448,36.0
-0.6330729,-0.05568771,029280060007570,292800600,T106326,72.0
1.8818834,-0.6606768,036220180002400,362201800,T133351,18.0
1.6920358,-0.8350252,036220180002550,362201800,T133351,18.0
1.7572002,-0.7243907,036220180002670,362201800,T133351,18.0
-0.65843105,1.0200536,133230130000780,1332301300,N36448,36.0
-0.05124672,0.88506573,133230130002340,1332301300,N36448,36.0
-0.24604821,-0.5532922,126280120000230,1262801200,N3839,60.0
-0.24604821,-0.5532922,126280120000230,1262801200,N3839,60.0
-0.13104576,0.834765,133230130002520,1332301300,N36448,36.0
0.48844108,-0.14223087,052140010003740,521400100,T139023,60.0
0.48844108,-0.14223087,052140010003740,521400100,T139023,60.0
1.3999921,-0.80695766,036220180000260,362201800,T133351,18.0
0.972796,-1.5244777,123130120000380,1231301200,N9842,12.0
0.972796,-1.5244777,123130120000380,1231301200,N9842,12.0
-0.29301554,1.5411154,157060010103430,1570600101,T59882,600.0
-0.63408417,-0.057090808,171230130104910,1712301301,T77908,90.0
1.8731496,-0.7728465,036220180001800,362201800,T133351,18.0
-0.17615935,-0.6463644,126280120000160,1262801200,N3839,60.0
-0.17615935,-0.6463644,126280120000160,1262801200,N3839,60.0
0.07829278,1.9209126,155720010201650,1557200102,T192639,756.0
-0.85480416,-0.6042276,171230130100650,1712301301,T77908,90.0
-0.85480416,-0.6042276,171230130100650,1712301301,T77908,90.0
-1.3083825,-0.8485459,171230130101100,1712301301,T77908,90.0
-1.3083825,-0.8485459,171230130101100,1712301301,T77908,90.0
-0.55352545,1.7554766,055030030000740,550300300,T81955,42.0
1.9150999,-0.31475013,013910020001330,139100200,T18586,180.0
-0.9745446,-0.13244349,171230130101240,1712301301,T77908,90.0
-0.9745446,-0.13244349,171230130101240,1712301301,T77908,90.0
1.4555981,-1.2731241,168150010000320,1681500100,T167430,48.0
-0.3009249,0.80537724,133230130001840,1332301300,N36448,36.0
-0.029181529,-0.5216745,126280120000280,1262801200,N3839,60.0
-0.27197555,-0.3817575,126280120000360,1262801200,N3839,60.0
-0.27197555,-0.3817575,126280120000360,1262801200,N3839,60.0
-0.27197555,-0.3817575,126280120000360,1262801200,N3839,60.0
1.7754467,-0.65635943,036220180001720,362201800,T133351,18.0
-1.1966696,-0.31566733,171230130101040,1712301301,T77908,90.0
-1.1966696,-0.31566733,171230130101040,1712301301,T77908,90.0
1.4300768,-1.2663713,168150010000290,1681500100,T167430,48.0
0.19861734,0.28405935,086730020000270,867300200,T66029,54.0
-1.3818378,-0.8831674,171230130100710,1712301301,T77908,90.0
-1.3818378,-0.8831674,171230130100710,1712301301,T77908,90.0
-0.98775876,-0.9243998,171230130101260,1712301301,T77908,90.0
-0.98775876,-0.9243998,171230130101260,1712301301,T77908,90.0
1.7508448,-0.196826,018010030004330,180100300,T87972,72.0
1.8763825,-0.80816144,036220180001470,362201800,T133351,18.0
-0.6976266,0.53242964,151170310100010,1511703101,N31771,8.0
-0.04893578,1.6920642,157060010101420,1570600101,T59882,600.0
-0.24658228,0.8528465,031800060000010,318000600,T62240,60.0
0.15192822,0.039785903,086730020001050,867300200,T66029,54.0
0.15192822,0.039785903,086730020001050,867300200,T66029,54.0
0.15192822,0.039785903,086730020001050,867300200,T66029,54.0
-0.03096727,0.85524076,133230130001470,1332301300,N36448,36.0
-0.27273595,-0.38190114,126280120000380,1262801200,N3839,60.0
-0.27273595,-0.38190114,126280120000380,1262801200,N3839,60.0
-0.27273595,-0.38190114,126280120000380,1262801200,N3839,60.0
0.75856584,0.24514142,013910020000140,139100200,T18586,180.0
-1.3944025,-0.5440197,171230130101110,1712301301,T77908,90.0
-1.3944025,-0.5440197,171230130101110,1712301301,T77908,90.0
-1.2910036,-1.085169,171230130100860,1712301301,T77908,90.0
-1.2910036,-1.085169,171230130100860,1712301301,T77908,90.0
0.13409156,0.12487939,086730020001060,867300200,T66029,54.0
0.13409156,0.12487939,086730020001060,867300200,T66029,54.0
-0.20117208,1.6312916,157060010202680,1570600102,T59882,600.0
-0.10215215,1.147551,018010030006020,180100300,T87972,72.0
1.4597925,-1.3025116,168150010000250,1681500100,T167430,48.0
-0.10395604,1.6480352,157060010203790,1570600102,T59882,600.0
-0.24065396,1.5850632,157060010201840,1570600102,T59882,600.0
-0.59458494,0.9748443,133230130000940,1332301300,N36448,36.0
-1.4042438,-1.0477853,171230130100520,1712301301,T77908,90.0
-1.4042438,-1.0477853,171230130100520,1712301301,T77908,90.0
1.7033031,-1.0099245,036220180002380,362201800,T133351,18.0
0.9305195,-1.4750277,123130120000370,1231301200,N9842,12.0
0.9305195,-1.4750277,123130120000370,1231301200,N9842,12.0
0.9305195,-1.4750277,123130120000370,1231301200,N9842,12.0
0.9305195,-1.4750277,123130120000370,1231301200,N9842,12.0
1.818003,-0.7739399,036220180001320,362201800,T133351,18.0
0.013082754,1.1529845,007920260003470,79202600,T121539,252.0
0.013082754,1.1529845,007920260003470,79202600,T121539,252.0
0.11767877,0.22780164,086730020000680,867300200,T66029,54.0
-1.1465183,-0.8157339,171230130100680,1712301301,T77908,90.0
-1.1465183,-0.8157339,171230130100680,1712301301,T77908,90.0
-0.51036125,1.5715486,157060010105130,1570600101,T59882,600.0
-0.23747413,1.3716902,081130040001380,811300400,T82160,252.0
1.592395,-0.81750566,036220180000790,362201800,T133351,18.0
-0.11163302,1.739671,157060010202780,1570600102,T59882,600.0
-0.22724111,1.4566263,157060010100010,1570600101,T59882,600.0
1.8843517,-0.8936391,036220180001570,362201800,T133351,18.0
0.28435877,2.1433113,155720010300340,1557200103,T192639,756.0
0.7272686,0.079986125,060840060003320,608400600,T95727,30.0
0.2785204,2.13539,155720010401670,1557200104,T192639,756.0
-0.3019883,0.9547573,133230130001350,1332301300,N36448,36.0
-0.32254416,-0.9848952,126280120000760,1262801200,N3839,60.0
-0.32254416,-0.9848952,126280120000760,1262801200,N3839,60.0
-0.3377614,1.440024,085590020103450,855900201,T160652,72.0
-0.279291,1.7022387,155720010100800,1557200101,T192639,756.0
1.9165103,-0.31520024,013910020001340,139100200,T18586,180.0
-0.52214426,1.6037934,157060010104620,1570600101,T59882,600.0
0.2999367,0.23639473,086730020000480,867300200,T66029,54.0
-0.5816579,-0.31560093,171230130100920,1712301301,T77908,90.0
-0.5816579,-0.31560093,171230130100920,1712301301,T77908,90.0
-1.2771791,-0.6409749,171230130100200,1712301301,T77908,90.0
-1.2771791,-0.6409749,171230130100200,1712301301,T77908,90.0
-1.0304583,-0.9674104,171230130100380,1712301301,T77908,90.0
-1.0304583,-0.9674104,171230130100380,1712301301,T77908,90.0
-1.0304583,-0.9674104,171230130100380,1712301301,T77908,90.0
0.13594891,2.067203,026100010100020,261000101,T71143,630.0
1.5332699,-0.6285377,036220180002560,362201800,T133351,18.0
-0.22323574,1.1414508,133230130001580,1332301300,N36448,36.0
1.9524038,-0.6673046,013910020002620,139100200,T18586,180.0
-0.11643426,0.8679824,133230130000970,1332301300,N36448,36.0
0.31606328,0.3377654,086730020000980,867300200,T66029,54.0
-0.36666638,1.2448924,171230130100020,1712301301,T77908,90.0
-0.36666638,1.2448924,171230130100020,1712301301,T77908,90.0
0.47541386,-0.10197123,052140010003720,521400100,T139023,60.0
-1.2797812,-0.4595236,171230130100500,1712301301,T77908,90.0
0.9655367,-1.4770772,123130120000340,1231301200,N9842,12.0
0.9655367,-1.4770772,123130120000340,1231301200,N9842,12.0
-0.5232514,1.5155919,157060010102860,1570600101,T59882,600.0
0.7900002,-1.4473658,123130120000330,1231301200,N9842,12.0
0.7900002,-1.4473658,123130120000330,1231301200,N9842,12.0
0.7900002,-1.4473658,123130120000330,1231301200,N9842,12.0
-0.35070774,-0.8147965,126280120000330,1262801200,N3839,60.0
-0.35070774,-0.8147965,126280120000330,1262801200,N3839,60.0
0.7794118,0.15433753,013910020000890,139100200,T18586,180.0
-0.93171644,-0.10734768,171230130100740,1712301301,T77908,90.0
