ecco_id,image_count
0880100114,23
0880100219,28
0880100320,25
0880100400,1
0880100500,1
0880100700,5
0880100900,1
0880300202,1
0880300203,1
0880400100,1
0880400300,3
0880400600,7
0880500100,1
0880500500,6
0880500601,26
0880500702,29
0880600600,28
0880600700,4
0880600800,10
0880700100,3
0880700501,26
0880700502,7
0880800100,15
0880801500,1
0880900100,1
0880900300,2
0880900500,2
0880900900,3
0881000200,2
0881100800,3
0881100900,4
0881101401,16
0881101402,20
0881200800,1
0881201200,2
0881201800,3
0881201900,2
0881300101,1
0881400106,1
0881400108,1
0881400201,1
0881400202,1
0881500100,2
0881500200,12
0881500300,1
0881500400,7
0881500700,7
0881500800,1
0881501100,2
0881600100,1
0881600202,1
0881700104,1
0881700200,5
0881700400,3
0881700600,14
0881700700,17
0881700800,3
0881701000,1
0881800200,1
0881800300,1
0881800601,8
0881800603,2
0881900200,9
0881900302,1
0881900400,3
0882000100,2
0882000500,4
0882000700,15
0882000900,6
0882001100,1
0882001200,2
0882001300,2
0882001700,1
0882100100,41
0882100300,1
0882100500,2
0882100600,3
0882100700,2
0882101000,2
0882101100,2
0882101300,4
0882101800,27
0882101900,11
0882200101,197
0882200102,79
0882200103,105
0882200104,259
0882200200,17
0882200300,1
0882300115,5
0882300216,3
0882400201,3
0882400203,1
0882900101,28
0882900102,23
0882900300,1
0882900400,2
0883000100,17
0883000200,14
0883000400,4
0883000500,1
0883000600,3
0883000700,2
0883000800,10
0883001100,1
0883100100,13
0883100200,6
0883100300,3
0883100500,13
0883100900,12
0883200500,28
0883200600,3
0883200700,58
0883200800,10
0883200900,1
0883300200,2
0883400100,1
0883400200,6
0883400300,10
0883400400,1
0883400500,1
0883400600,4
0883400700,3
0883400800,8
0883401000,4
0883401200,10
0883401300,11
0883401400,2
0883401500,91
0883500100,9
0883500200,56
0883500300,61
0883500400,12
0883500500,3
0883500600,3
0883500700,1
0883500900,6
0883501101,4
0883501102,3
0883600200,3
0883600300,6
0883600500,2
0883600600,3
0883600700,4
0883700100,50
0883700301,129
0883700302,111
0883700500,2
0883700600,33
0883700800,10
0883700900,8
0883701000,3
0883800700,5
0883800800,14
0883900100,8
0883900200,2
0883900700,1
0884000200,29
0884000301,10
0884000400,1
0884100101,1
0884200200,22
0884200400,1
0884200502,7
0884200600,5
0884300100,48
0884300200,193
0884300301,13
0884400300,1
0884400400,131
0884400500,24
0884500300,6
0884500400,20
0884500500,32
0884500600,1
0884600100,68
0884600200,37
0884600300,20
0884600400,3
0884600500,14
0884600600,5
0884600700,98
0884700100,20
0884700200,7
0884700300,4
0884700500,49
0884700600,34
0884700700,26
0884700900,14
0884701000,10
0884800100,14
0884800200,2
0884800300,4
0884900100,80
0884900200,43
0884900400,60
0884900500,4
0884900800,18
0885000102,3
0885000300,2
0885000500,5
0885000600,9
0885000700,2
0885000800,193
0885000900,6
0885100100,3
0885100200,18
0885100300,4
0885100900,65
0885200100,22
0885200300,1
0885200400,1
0885200500,4
0885200600,2
0885200701,85
0885200702,98
0885200800,2
0885200900,1
0885300200,40
0885300300,19
0885300500,1
0885300800,25
0885400101,104
0885400102,104
0885400103,106
0885400104,106
0885400300,2
0885500100,6
0885500301,1
0885500403,4
0885500502,6
0885600100,36
0885600400,2
0885600500,4
0885600700,2
0885601000,2
0885601104,18
0885700200,2
0885700300,1
0885700400,4
0885700500,12
0885700600,4
0885700700,2
0885700800,11
0885700900,1
0885701000,26
0885701200,1
0885800400,24
0885801100,2
0885900800,7
0885900900,2
0885901300,1
0886000101,17
0886000300,1
0886000500,2
0886000600,7
0886000700,2
0886000900,1
0886001100,4
0886001200,2
0886100100,3
0886100200,2
0886100300,7
0886100400,5
0886100500,8
0886100600,6
0886100800,2
0886200200,5
0886200400,2
0886200700,3
0886201400,1
0886201600,11
0886201900,1
0886300100,6
0886300200,4
0886300300,1
0886300800,1
0886301000,11
0886301400,28
0886301600,1
0886400500,6
0886400600,16
0886400700,7
0886400900,3
0886500101,8
0886500102,10
0886500103,7
0886600104,7
0886600105,7
0886600106,4
0886700107,6
0886700108,6
0886700109,4
0886800110,6
0886800111,6
0886800112,6
0886900113,4
0886900114,11
0886900115,5
0887000116,3
0887000117,5
0887000118,4
0887100119,7
0887100120,6
0887100121,8
0887200122,4
0887200123,5
0887200124,5
0887300125,3
0887300126,3
0887300127,2
0887400128,1
0887400129,3
0887400130,5
0887500131,1
0887500132,1
0887500133,1
0887600134,2
0887600135,1
0887600136,4
0887700137,1
0887700138,8
0887700139,7
0887700140,2
0887800142,2
0887800143,1
0887900100,1
0887900200,42
0887900300,9
0887900400,6
0887900500,4
0888000100,16
0888000200,9
0888000400,16
0888000700,1
0888100101,11
0888100102,43
0888200101,85
0888200102,98
0888200103,88
0888200104,81
0888200105,80
0888300106,85
0888300107,89
0888300108,87
0888300109,8
0888300300,1
0888400101,1
0888400102,2
0888400103,1
0888500105,2
0888500107,1
0888500108,1
0888600109,1
0888600110,5
0888600111,3
0888600112,5
0888700100,2
0888800101,11
0888800102,23
0888900103,20
0888900200,1
0888900300,2
0889000101,86
0889000102,95
0889000103,86
0889000104,75
0889000105,80
0889000106,84
0889000107,86
0889000108,87
0889100300,2
0889100401,39
0889100402,29
0889200100,3
0889200300,1
0889200400,6
0889400200,17
0889400400,2
0889400701,37
0889400702,49
0889500100,6
0889500200,2
0889500300,46
0889500400,1
0889500600,37
0889500700,2
0889500800,1
0889501000,2
0889501100,83
0889600101,2
0889600201,26
0889600202,28
0889600203,31
0889600204,31
0889600205,30
0889600206,30
0889600207,31
0889800200,4
0889800300,81
0889800400,1
0889800500,19
0889800700,18
0889900100,5
0889900201,2
0889900400,16
0890000101,6
0890000201,3
0890000202,3
0890000301,4
0890000302,2
0890000303,2
0890000304,1
0890000500,7
0890100100,5
0890100200,3
0890100300,3
0890100400,30
0890100600,25
0890100700,1
0890200101,1
0890400100,30
0890400300,45
0890400500,206
0890400600,8
0890400700,4
0890500101,17
0890500102,68
0890600103,58
0890600104,5
0890700105,29
0890700106,12
0890800200,3
0890800300,30
0890800400,5
0890800500,17
0890800902,3
0891000102,1
0891000200,2
0891000300,7
0891000400,13
0891000500,7
0891100101,154
0891100102,140
0891100103,167
0891100104,176
0891100105,181
0891100106,177
0891100200,36
0891200100,57
0891200301,23
0891200302,23
0891200303,14
0891200304,61
0891200500,15
0891200600,29
0891200700,2
0891300300,33
0891300500,58
0891300600,1
0891300700,127
0891300800,4
0891300900,1
0891301000,35
0891301100,34
0891301200,15
0891301300,13
0891400200,21
0891400300,3
0891400700,3
0891400800,5
0891500100,2
0891500200,1
0891500500,14
0891600100,32
0891600200,3
0891600300,5
0891600400,41
0891600500,2
0891600600,3
0891700100,70
0891700200,6
0891700400,1
0891800300,28
0891800400,2
0891800600,23
0891800700,30
0891800800,4
0891900100,26
0891900200,6
0891900300,7
0892000201,71
0892000202,83
0892100103,82
0892100104,81
0892200105,78
0892200106,76
0892300107,64
0892300200,98
0892300301,1
0892400102,6
0892400103,11
0892400200,41
0892500101,83
0892500102,94
0892500103,82
0892500104,73
0892500105,80
0892500106,85
0892500107,90
0892500108,84
0892600100,12
0892600300,10
0892700200,2
0892700300,53
0892700400,25
0892700500,20
0892700600,8
0892800100,26
0892800200,1
0892800300,1
0892800800,3
0892801200,2
0892801300,1
0892801500,3
0892900300,1
0892900400,2
0892900500,2
0892900600,2
0892900700,4
0892900900,2
0892901100,1
0892901400,2
0892901600,2
0892901700,2
0893000100,4
0893000300,3
0893000700,2
0893001000,8
0893001200,2
0893001300,4
0893001500,1
0893100100,1
0893100200,10
0893100300,1
0893100400,2
0893100600,3
0893100700,1
0893100800,2
0893101000,1
0893101100,1
0893101500,1
0893101900,3
0893200200,1
0893200300,1
0893200700,8
0893200800,3
0893201000,3
0893201200,2
0893201400,3
0893300300,4
0893300600,8
0893300700,18
0893300900,2
0893400200,1
0893400500,5
0893400600,2
0893400800,63
0893401100,15
0893500100,4
0893500700,4
0893500800,10
0893500900,68
0893600202,32
0893700103,35
0893900200,1
0893900300,1
0893900401,18
0894000102,12
0894000300,1
0894000401,3
0894000402,1
0894000700,3
0894000900,2
0894200100,3
0894200200,6
0894300100,1
0894300400,2
0894300600,7
0894300700,3
0894300801,46
0894300802,38
0894300900,2
0894400500,5
0894400700,2
0894401000,4
0894500100,31
0894500300,17
0894600100,2
0894600302,1
0894600304,1
0894700107,48
0894700108,18
0894700400,1
0894700500,1
0894701000,4
0894701100,3
0894800100,2
0894800501,1
0894800502,2
0894800600,2
0894900100,1
0894900200,4
0894900301,17
0894900302,18
0895000200,14
0895000300,5
0895100100,4
0895100200,12
0895200100,4
0895200200,6
0895200301,8
0895200302,6
0895200500,7
0895300101,1
0895300200,1
0895300300,1
0895400200,16
0895400400,24
0895400500,1
0895400600,2
0895500200,4
0895500300,6
0895600300,1
0895600600,1
0895600800,12
0895700200,4
0895700400,3
0895700500,3
0895700600,7
0895700700,5
0895800102,1
0895800200,34
0895800400,10
0895900100,10
0895900200,28
0895900300,6
0895900500,2
0895900600,3
0895900800,5
0895900901,1
0896000100,2
0896000300,18
0896100100,3
0896100200,1
0896100400,9
0896100500,16
0896100600,1
0896200100,12
0896200200,4
0896200300,1
0896200400,5
0896200600,3
0896200800,2
0896201000,2
0896201100,2
0896300100,40
0896300300,14
0896300500,3
0896400500,29
0896400600,2
0896400700,1
0896401200,13
0896401300,2
0896401500,2
0896401600,16
0896401800,2
0896402100,5
0896500100,5
0896500300,1
0896500500,33
0896500600,24
0896500700,146
0896500800,1
0896600300,41
0896600400,8
0896600500,7
0896600600,18
0896700100,1
0896700200,2
0896700300,6
0896700700,1
0896800101,8
0896800102,1
0896800300,31
0896900100,39
0896900200,1
0896900300,5
0896900400,26
0897000101,12
0897000102,12
0897000201,1
0897000300,24
0897000400,2
0897000500,22
0897000600,5
0897100100,46
0897100200,60
0897200100,2
0897200200,3
0897200401,29
0897200402,30
0897200403,47
0897300104,44
0897300105,21
0897300200,2
0897300300,29
0897400100,5
0897400200,10
0897400300,4
0897400700,22
0897401200,3
0897401300,1
0897401700,31
0897402000,2
0897500200,2
0897500700,1
0897600100,2
0897600700,6
0897700400,4
0897700500,20
0897700600,1
0897700801,26
0897700802,14
0897700900,14
0897800100,3
0897800200,4
0897800500,14
0897800800,1
0897900200,41
0897900300,19
0897900400,2
0897900501,1
0897900600,10
0897900700,1
0897900900,2
0898000101,29
0898000102,27
0898000103,29
0898000104,49
0898000200,6
0898100101,3
0898100102,5
0898100103,3
0898300200,24
0898300300,70
0898400400,4
0898400500,3
0898400600,1
0898400701,88
0898400702,121
0898400800,2
0898500100,11
0898500200,2
0898500300,1
0898500600,1
0898500700,3
0898600100,4
0898600401,4
0898600402,3
0898600601,85
0898600602,73
0898600603,70
0898600604,85
0898600800,43
0898600900,15
0898700201,30
0898700202,7
0898700300,10
0898700400,9
0898800101,8
0898800102,7
0898800103,7
0898800104,6
0898800201,3
0898800202,1
0898800203,1
0898800204,1
0898900101,4
0898900102,2
0899000100,6
0899000201,24
0899000202,165
0899000203,206
0899000204,205
0899100101,4
0899100102,2
0899100103,11
0899100104,8
0899100105,6
0899100106,1
0899100107,4
0899200108,4
0899200201,90
0899200202,108
0899200301,20
0899300100,5
0899300200,40
0899300300,1
0899300403,13
0899300404,13
0899400105,13
0899400106,12
0899400201,175
0899500102,252
0899500103,176
0899700100,2
0899700200,3
0899700301,28
0899700400,1
0899700500,1
0899700600,4
0899800101,8
0899800102,8
0899800103,8
0899800104,8
0899900105,8
0899900106,7
0899900107,7
0899900108,9
0900000200,1
0900000300,3
0900000400,16
0900000500,2
0900000600,2
0900100200,3
0900100400,4
0900100500,3
0900100600,10
0900100801,27
0900100802,20
0900100803,22
0900200104,20
0900200301,76
0900200501,88
0900200502,3
0900300103,19
0900300301,2
0900300401,78
0900300402,51
0900300500,1
0900300600,1
0900400100,3
0900400200,4
0900400301,17
0900400302,16
0900500100,3
0900500200,34
0900500300,4
0900500400,14
0900500600,16
0900500700,2
0900500800,7
0900600200,8
0900600300,2
0900600400,3
0900600700,4
0900600900,2
0900700102,5
0900700200,24
0900700300,2
0900700600,1
0900700800,4
0900800300,7
0900800400,7
0900800600,1
0900800700,3
0900800800,1
0900900200,4
0900900400,1
0900900500,4
0900901000,2
0900901100,1
0900901301,1
0901000200,1
0901000300,13
0901000400,10
0901000914,9
0901001009,14
0901100401,5
0901100402,4
0901200103,19
0901200104,28
0901200200,94
0901200300,3
0901200400,24
0901300101,2
0901300102,2
0901300103,3
0901300104,1
0901400101,1
0901400102,1
0901400103,1
0901400200,63
0901500201,3
0901500202,4
0901500203,3
0901500204,2
0901600200,1
0901600300,1
0901600400,3
0901600500,3
0901600600,3
0901600700,3
0901600900,3
0901601000,3
0901601100,3
0901601200,3
0901601300,3
0901700100,4
0901700400,1
0901700500,4
0901700700,1
0901700800,3
0901701000,3
0901800100,1
0901900101,47
0901900103,37
0901900300,16
0902000100,21
0902000300,8
0902000401,4
0902000402,3
0902000403,7
0902000404,3
0902100105,9
0902100106,1
0902200108,3
0902200200,7
0902200300,4
0902200400,3
0902200500,10
0902200600,4
0902200700,3
0902201200,7
0902300100,1
0902300200,2
0902300300,2
0902300400,8
0902300500,5
0902400101,14
0902400102,5
0902500103,16
0902500201,17
0902500202,16
0902500300,2
0902500501,71
0902500502,24
0902600101,8
0902600102,4
0902700105,3
0902700106,4
0902700107,3
0902900201,3
0903000201,1
0903100101,5
0903100102,9
0903100103,7
0903200100,2
0903200200,2
0903200700,1
0903201100,99
0903201300,13
0903300101,1
0903300102,1
0903300103,1
0903300104,1
0903300201,1
0903400102,1
0903400103,1
0903400104,1
0903400105,1
0903500106,1
0903500300,1
0903600300,8
0903600401,10
0903600402,8
0903700103,8
0903700104,8
0903700105,11
0903700106,11
0903800300,4
0903800500,1
0903800600,16
0903800701,17
0903900102,10
0903900103,18
0903900104,13
0903900300,2
0903900400,3
0903900500,1
0903900600,32
0904000101,1
0904100107,4
0904400300,1
0904400400,2
0904400500,29
0904400600,28
0904500100,25
0904500200,2
0904500300,1
0904500400,1
0904500601,9
0904500602,2
0904500700,1
0904600100,3
0904600200,22
0904600400,1
0904600500,2
0904600600,132
0904600700,1
0904700100,12
0904700400,1
0904700600,71
0904800101,33
0904800102,69
0904900200,204
0904900300,7
0904900400,5
0905000200,13
0905000300,1
0905000600,1
0905000700,2
0905100101,106
0905200102,71
0905200200,20
0905300100,15
0905300200,5
0905300300,5
0905300400,10
0905300500,44
0905400200,36
0905400300,2
0905400401,29
0905500102,23
0905500200,58
0905500300,3
0905500400,7
0905600300,1
0905600500,8
0905600600,60
0905600700,6
0905700200,30
0905700300,11
0905700400,9
0905700500,4
0905700700,13
0905800200,18
0905800400,2
0905800500,17
0905900100,6
0905900300,8
0905900400,2
0905900601,20
0905900602,22
0906000100,2
0906000400,2
0906000700,13
0906000800,27
0906000900,1
0906001101,18
0906001200,1
0906100100,1
0906100200,1
0906100600,2
0906100700,8
0906100900,3
0906200101,87
0906200102,93
0906200103,88
0906200104,77
0906200105,79
0906200106,82
0906300107,87
0906300108,86
0906300201,4
0906300202,6
0906400100,3
0906400200,4
0906400300,4
0906401000,12
0906500100,1
0906500201,15
0906500301,203
0906500302,175
0906500303,196
0906600100,2
0906600300,13
0906600500,6
0906600700,12
0906600800,157
0906600900,35
0906700200,5
0906700401,30
0906700402,34
0906700403,33
0906800104,36
0906800700,7
0906900400,2
0906900500,2
0906900800,1
0906901100,1
0906901200,4
0906901500,221
0906901600,164
0907000101,1
0907000102,1
0907100200,177
0907100400,2
0907100700,2
0907100900,3
0907101000,1
0907101100,2
0907101300,2
0907200300,1
0907200500,1
0907200700,1
0907200800,3
0907201400,2
0907201500,1
0907201600,14
0907201800,3
0907202000,125
0907202100,23
0907202200,104
0907300400,7
0907300700,10
0907300800,2
0907300900,1
0907301000,226
0907301100,18
0907301200,3
0907400100,5
0907400300,1
0907400700,12
0907400800,18
0907500300,1
0907600200,3
0907600400,1
0907600700,56
0907600800,8
0907700200,4
0907700300,4
0907700400,4
0907700500,4
0907700600,11
0907700700,7
0907800200,2
0907800300,4
0907800500,11
0907800600,6
0907800700,1
0907800900,3
0907801200,5
0907900101,8
0907900102,34
0907900200,35
0907900500,3
0908000100,7
0908000201,1
0908100101,65
0908100102,46
0908300100,12
0908300300,2
0908300401,1
0908400200,1
0908400400,4
0908400500,10
0908500101,3
0908600100,6
0908600300,3
0908600401,1
0908600402,1
0908600600,1
0908600700,3
0908700200,2
0908700300,2
0908700401,16
0908700402,28
0908700500,11
0908800100,41
0908800200,14
0908800301,3
0908800302,1
0908800400,16
0908800501,1
0908900100,2
0908900500,27
0908900600,8
0908900700,15
0908901200,3
0909000100,13
0909000500,2
0909000700,1
0909000800,12
0909100100,1
0909100201,2
0909100202,1
0909100203,4
0909200300,7
0909200400,101
0909300200,2
0909300300,3
0909300400,4
0909300700,5
0909301000,1
0909301100,3
0909301200,4
0909301400,11
0909301600,5
0909301700,29
0909301800,2
0909400201,7
0909400202,8
0909400301,3
0909400302,5
0909500104,12
0909500201,139
0909500203,90
0909600200,10
0909600300,12
0909600401,3
0909600402,3
0909600403,2
0909600404,1
0909700100,2
0909700200,29
0909700300,33
0909700400,2
0909700500,86
0909800100,2
0909800200,2
0909800400,3
0909800500,5
0910000100,26
0910000300,2
0910000400,210
0910000501,295
0910000602,313
0910100100,38
0910100200,2
0910100400,2
0910100600,16
0910200100,20
0910200200,7
0910200500,2
0910300200,25
0910300300,36
0910300400,7
0910300600,38
0910400301,14
0910400302,9
0910400400,1
0910500600,5
0910500800,1
0910600101,14
0910600102,18
0910600201,16
0910600202,12
0910700100,36
0910700201,1
0910700300,10
0910800101,14
0910800102,38
0910800103,20
0910900100,1
0910900200,6
0910900300,3
0910900401,2
0910900402,1
0910900505,10
0910900700,10
0911000200,3
0911000500,1
0911000600,1
0911000700,1
0911100400,3
0911200100,1
0911200400,2
0911200500,2
0911200600,9
0911200700,2
0911200900,2
0911300200,2
0911300300,3
0911300401,8
0911300402,8
0911500500,2
0911500900,1
0911600100,4
0911600800,8
0911601100,1
0911601300,1
0911601500,5
0911700100,3
0911700200,20
0911700400,4
0911800100,3
0911800200,2
0911800300,2
0911800400,4
0911800500,3
0911800700,1
0911800900,3
0911801001,15
0911801002,19
0911801100,4
0911801200,1
0911900100,1
0911900300,12
0911900600,8
0911900700,49
0912000300,1
0912000400,1
0912000600,2
0912000700,2
0912000800,9
0912001200,2
0912001500,6
0912001600,22
0912001800,2
0912001900,1
0912002200,20
0912002302,8
0912100104,1
0912200100,1
0912200300,5
0912200400,1
0912200500,5
0912200600,1
0912200700,1
0912200800,8
0912200900,7
0912201000,260
0912300200,1
0912300300,2
0912300500,6
0912300800,16
0912400200,50
0912400700,1
0912400800,4
0912401300,15
0912500400,3
0912500500,2
0912500600,2
0912600100,18
0912600300,37
0912600600,6
0912600800,4
0912600900,6
0912700300,2
0912700400,1
0912700600,8
0912701000,3
0912701100,61
0912701200,4
0912800101,2
0912800102,1
0912800200,46
0912800500,1
0912800600,1
0912900300,1
0912900500,4
0912900600,1
0912900700,13
0912900800,12
0912901000,14
0913000200,1
0913000700,3
0913000800,3
0913100100,5
0913100200,3
0913100300,2
0913100400,1
0913200100,3
0913200200,3
0913200300,3
0913300100,3
0913300200,3
0913300400,20
0913300700,1
0913300900,1
0913400200,3
0913400300,3
0913500100,3
0913500500,2
0913500600,1
0913600100,2
0913600200,4
0913600300,2
0913600400,4
0913600600,4
0913600800,11
0913600900,2
0913601200,1
0913601400,2
0913601500,2
0913601700,1
0913700200,6
0913800400,1
0913800500,33
0913800600,6
0913800700,71
0913800800,2
0913800900,2
0913801100,1
0913801300,3
0913900103,21
0913900104,61
0913900200,3
0913900400,1
0913900500,7
0914000100,25
0914000200,16
0914000300,1
0914000500,3
0914000800,1
0914000900,1
0914001000,1
0914001100,11
0914400200,14
0914400400,2
0914400800,8
0914400900,4
0914401300,2
0914401700,1
0914500600,4
0914500700,1
0914501000,19
0914501100,39
0914501200,22
0914600111,5
0914600300,1
0914600400,2
0914600500,13
0914600700,2
0914600800,20
0914600900,45
0914700101,10
0914700102,9
0914700300,13
0914800100,7
0914800300,6
0914800400,18
0914800600,1
0914800700,1
0914800800,4
0914900100,1
0914900200,4
0914900300,7
0914900400,1
0915000100,4
0915000200,1
0915000300,4
0915000400,77
0915000500,14
0915000601,1
0915000700,5
0915100200,2
0915100300,25
0915100500,10
0915100600,2
0915100700,12
0915100800,19
0915100900,1
0915101000,8
0915200100,1
0915200200,1
0915200300,2
0915200400,5
0915200500,3
0915200600,3
0915200700,2
0915300100,4
0915300200,7
0915300400,46
0915400105,6
0915400204,6
0915400306,4
0915400407,3
0915500101,27
0915500102,21
0915500103,17
0915500300,1
0915500400,12
0915500500,1
0915600100,5
0915600200,1
0915600900,6
0915700400,19
0915700500,2
0915700901,25
0915800102,9
0915800200,3
0915900100,1
0915900300,1
0915900600,2
0915901300,1
0915901400,2
0915901500,1
0915901600,3
0915901700,1
0916000100,29
0916000300,20
0916001200,1
0916001400,2
0916001500,1
0916001700,3
0916001804,11
0916100101,4
0916100102,9
0916100201,5
0916100202,3
0916100401,7
0916100402,8
0916200100,26
0916200201,50
0916200202,25
0916200203,45
0916200204,48
0916200301,1
0916200401,28
0916200402,24
0916300104,33
0916300201,3
0916300202,3
0916300301,2
0916300302,2
0916400101,7
0916400102,4
0916400103,1
0916400201,1
0916400202,1
0916400301,3
0916400302,4
0916500103,9
0916500104,1
0916500105,5
0916500106,1
0916600200,3
0916700101,14
0916700102,10
0916700103,8
0916700104,10
0916700201,1
0916800201,7
0916800202,7
0916800300,67
0916900100,34
0917000201,1
0917100100,3
0917100200,2
0917100300,7
0917100400,6
0917100500,1
0917100600,3
0917100700,1
0917100800,3
0917101000,1
0917101100,3
0917101300,3
0917101500,1
0917101600,1
0917101800,2
0917101900,4
0917300104,12
0917400600,1
0917400900,175
0917401000,4
0917401500,2
0917500200,30
0917500300,4
0917500400,2
0917500700,18
0917500801,3
0917500802,1
0917500900,5
0917600101,1
0917600102,1
0917600600,19
0917700200,2
0917700600,1
0917800100,11
0917800200,7
0917900400,3
0918000100,5
0918000200,3
0918000500,2
0918000600,1
0918000700,4
0918001000,2
0918100100,1
0918100300,5
0918100400,1
0918100500,1
0918100700,1
0918200101,3
0918200102,1
0918200107,3
0918500206,1
0918600102,1
0918600103,1
0918600200,9
0918600300,2
0918700101,56
0918700102,90
0918700103,78
0918700104,104
0918700105,102
0918700106,84
0918800100,8
0918800301,6
0918900200,15
0918900400,1
0918900500,4
0919100101,14
0919100102,19
0919100200,4
0919100300,15
0919100400,25
0919100500,9
0919100700,1
0919100801,1
0919200201,2
0919200300,7
0919300200,3
0919300300,3
0919300500,4
0919300600,1
0919300800,1
0919300900,59
0919400101,2
0919400102,3
0919400103,7
0919400300,1
0919400400,130
0919400501,1
0919500200,2
0919500301,1
0919500302,1
0919500400,15
0919600100,3
0919600500,1
0919600600,2
0919600900,1
0919601000,2
0919601100,2
0919601200,2
0919601300,2
0919601400,17
0919601700,2
0919700100,6
0919700200,7
0919700300,2
0919700400,1
0919700500,4
0919700600,6
0919700700,1
0919700800,22
0919701000,1
0919701200,2
0919701300,2
0919701401,8
0919701402,6
0919701500,3
0919701600,38
0919800300,25
0919900100,9
0919900500,6
0920000102,1
0920000300,5
0920000401,42
0920000402,45
0920000600,6
0920000700,12
0920000900,4
0920100100,1
0920100200,2
0920100300,18
0920100400,79
0920100600,3
0920100700,20
0920100800,2
0920200100,19
0920200200,2
0920200300,15
0920200400,7
0920200500,4
0920300200,1
0920300300,10
0920300400,4
0920300500,5
0920300600,8
0920300700,24
0920400200,29
0920400300,87
0920400400,2
0920400500,2
0920500200,35
0920500400,5
0920500500,2
0920500600,5
0920500700,2
0920600100,1
0920600300,1
0920600400,6
0920600500,3
0920600600,2
0920601000,14
0920601100,1
0920601201,21
0920601202,14
0920700103,7
0920700200,1
0920700400,11
0920700500,3
0920800200,3
0920800300,2
0920800600,1
0920800800,3
0920800900,2
0920801000,3
0920801100,1
0920801300,1
0920801600,2
0920801700,2
0920802100,18
0920900200,3
0920900400,3
0920900900,4
0920901000,4
0920901400,2
0920901600,2
0920901800,1
0920901900,12
0920902000,1
0920902100,19
0920902200,3
0920902600,1
0920902700,1
0921000100,208
0921000200,1
0921000600,10
0921000700,2
0921000800,3
0921100300,1
0921100400,2
0921101100,1
0921101200,1
0921101300,7
0921101600,5
0921101700,2
0921101900,1
0921102000,2
0921102200,1
0921102400,10
0921102500,2
0921200200,2
0921200500,116
0921200600,4
0921200900,1
0921201000,2
0921201100,3
0921201200,2
0921201600,3
0921201700,2
0921201800,7
0921202000,3
0921300100,1
0921300200,1
0921300500,1
0921300700,2
0921300800,2
0921301100,1
0921301400,1
0921301800,2
0921301900,3
0921302000,1
0921400200,2
0921400300,2
0921400400,2
0921400500,1
0921400800,1
0921400900,1
0921401100,1
0921401300,6
0921401500,1
0921401600,1
0921401700,11
0921401800,3
0921401900,2
0921402100,1
0921402200,2
0921402300,5
0921402600,1
0921403100,3
0921403200,4
0921403400,3
0921500300,1
0921500700,3
0921500800,2
0921501100,9
0921501201,1
0921600400,1
0921600600,1
0921600700,1
0921600800,1
0921601000,4
0921601100,3
0921601200,3
0921601300,2
0921601500,1
0921601600,6
0921700100,1
0921700500,1
0921700700,2
0921700900,6
0921701000,2
0921800100,1
0921800200,1
0921800300,3
0921800400,2
0921800600,3
0921800900,3
0921801200,4
0921801400,2
0921801500,1
0921801600,2
0921801700,10
0921801800,4
0921900100,2
0921900200,1
0921900300,1
0921900400,3
0921900500,2
0921900600,3
0921900900,1
0921901000,1
0921901200,3
0921901400,1
0921901500,1
0921901600,2
0921901700,1
0921901800,2
0921901900,2
0921902000,1
0921902100,1
0921902300,1
0921902400,4
0921902500,3
0921902600,26
0922000100,1
0922000200,2
0922000300,1
0922000600,2
0922000700,1
0922000800,1
0922001000,6
0922001200,1
0922001500,1
0922001600,2
0922001800,2
0922001900,1
0922002000,1
0922002100,3
0922200200,1
0922200300,16
0922200400,68
0922300100,5
0922300200,4
0922300300,1
0922300400,1
0922300500,1
0922300600,11
0922300700,13
0922300900,5
0922400100,13
0922400300,31
0922400400,114
0922500100,1
0922500400,2
0922500700,3
0922500800,32
0922501100,15
0922501200,24
0922600201,7
0922600202,4
0922600203,4
0922600204,5
0922700800,1
0922700900,27
0922800500,1
0922800600,2
0922800800,7
0922801300,1
0922801400,1
0922801800,1
0922900300,7
0922900400,2
0922900500,19
0922900600,2
0922900700,1
0922901400,1
0922901600,1
0922901700,3
0922902000,1
0922902100,2
0923000200,2
0923000500,4
0923000600,4
0923001400,1
0923001800,1
0923001900,3
0923100200,36
0923100400,2
0923200200,15
0923200400,1
0923200500,1
0923200600,24
0923300200,3
0923300300,1
0923300402,1
0923300403,1
0923300404,1
0923400100,1
0923400200,2
0923400300,3
0923400502,1
0923400600,6
0923400800,8
0923500100,4
0923500200,1
0923500300,2
0923500400,5
0923500500,7
0923500800,4
0923501100,4
0923501600,2
0923501700,2
0923501800,1
0923501900,1
0923600400,2
0923600500,4
0923600700,91
0923700101,14
0923700102,17
0923700201,1
0923700202,1
0923800101,58
0923800102,13
0923800300,1
0923800400,6
0923800500,3
0923900102,1
0923900200,2
0923900400,8
0924000100,1
0924000800,7
0924000900,21
0924100100,1
0924100200,2
0924100400,1
0924100500,1
0924100600,2
0924100800,4
0924100900,2
0924101000,1
0924101100,1
0924101200,1
0924101400,1
0924101500,3
0924101900,1
0924102100,2
0924102200,1
0924102400,4
0924102500,2
0924102600,3
0924102700,4
0924102800,3
0924102900,5
0924103000,1
0924103100,2
0924103200,1
0924103400,2
0924103500,3
0924103600,3
0924200200,3
0924200400,3
